0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1456,1710,1710,1794,1,0,0,1,1,0,0,0,0,0,1,1,0,0,33,1089
5141.5,5280.6,5161.8,5149.1,5322.7,4633,4325.6,4419.1,3303.4,3481.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,40,1600
0,0,0,977.88,496.09,0,2379.1,2992,326.9,2716,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1212,1772,1651,1657,1,1,0,1,1,0,0,0,0,1,0,1,0,0,37,1369
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1899,1899,1899,1989,1,0,0,1,1,0,0,0,0,0,0,0,1,0,26,676
0,0,0,0,386.98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1989,1989,1735,1735,1,0,0,1,1,0,0,0,0,0,1,0,0,1,27,729
0,0,0,0,0,75.6,0,581.59,31.635,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2140,1605,1605,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,28,784
0,897.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1777,1533,1533,255,1,0,0,1,1,0,0,0,0,0,0,0,1,0,39,1521
585.25,2661,700,1679,1144.7,1617.7,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533,867,1260,1330,1,0,0,1,1,0,0,0,0,0,0,0,1,0,35,1225
2722.6,1810,1330.5,619.29,2833.6,710.47,0,253.08,2463.9,2076.9,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,77,1039,535,535,1,0,1,1,0,0,0,0,0,0,0,0,1,0,33,1089
51.406,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2577,2697,3596,2697,1,1,0,1,1,0,0,0,0,1,0,1,0,0,44,1936
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1533,1533,1605,2140,1,1,1,1,0,0,0,0,0,1,0,1,0,0,46,2116
0,0,0,567.99,0,405.35,278.64,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,21,1773,1710,1710,1,0,0,1,1,0,0,0,0,0,1,0,0,1,32,1024
0,0,9422.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2675,1761,2082,2190,1,0,1,1,0,0,0,0,0,0,1,0,0,1,32,1024
0,0,0,0,0,0,0,0,0,80.975,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1070,1,1,1,1,0,0,0,0,0,1,0,1,0,0,25,625
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1533,1533,1605,2140,1,1,1,1,0,0,0,0,0,1,0,1,0,0,25,625
802.21,950.35,769.97,443.8,59.56,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2231,2158,2786,2079,1,1,0,1,1,0,0,0,0,0,1,1,0,0,33,1089
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1506,2259,2259,2364,1,1,0,1,1,0,0,0,0,1,0,1,0,0,34,1156
2327.9,5402.6,5522.1,5951.4,3707,8699.2,3256.1,3261.7,457.36,3477.3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,22,484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605,2140,1375,1605,1,1,0,1,1,1,0,0,0,1,0,1,0,0,23,529
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,215,2152,1,1,0,1,1,0,0,0,0,1,0,1,0,0,40,1600
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1576,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,43,1849
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1533,1533,1533,1533,0,1,1,1,0,0,0,0,0,1,0,1,0,0,43,1849
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1533,1605,2140,1070,1,0,1,1,0,0,0,0,0,0,0,1,0,0,34,1156
0,0,0,0,1607.6,6465.1,1591.9,715.22,0,453.17,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1468,1376,1780,1426,1,1,0,1,1,0,0,0,1,0,0,1,0,0,48,2304
2307.1,3984.4,4309.6,2085.5,0,133.81,1541.8,415.72,3801.3,4077,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1533,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,36,1296
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1989,2704,2618,2643,0,1,0,0,1,1,0,0,0,1,0,0,0,1,35,1225
0,0,0,0,0,0,0,572.91,1213.1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,429,1680,1,1,1,1,0,0,0,0,0,1,0,0,1,0,33,1089
4516.9,1902.4,3652.8,1992.7,2923.5,886.09,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1989,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,33,1089
0,0,0,0,369.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,694,1,1,0,1,1,0,0,0,0,1,0,0,0,1,33,1089
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1533,1605,2140,1605,1,1,1,1,0,0,0,0,0,1,0,1,0,0,41,1681
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1777,1533,1533,1533,1,0,0,1,1,0,0,0,0,0,1,1,0,0,31,961
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1533,1733,2652,1466,1,0,1,1,0,0,0,0,0,0,1,0,0,1,27,729
2800.2,3333.8,4857.9,4563.1,5105,4831.4,4306.8,4353.4,4486.4,3722,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,141,1,1,1,1,0,0,0,0,1,0,0,0,0,1,35,1225
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2652,1989,1989,2082,1,0,0,1,1,0,0,0,0,0,0,0,1,0,34,1156
0,0,46.492,2431.6,2205,2196.6,936.54,0,0,120.87,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,525,804,1500,1379,1,0,1,1,0,1,0,0,0,0,1,1,0,0,20,400
552.44,0,0,0,0,0,209.44,601.4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1899,633,1625,2652,1,0,0,1,1,0,0,0,0,0,1,1,0,0,35,1225
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747,1,0,1,1,0,0,0,0,0,0,0,0,1,0,40,1600
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,42,1764
1383.2,5412.5,741.14,605.47,0,1781.1,5964.2,4118.3,3455.8,3060.1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,32,1024
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1380,1509,2350,1140,1,0,1,1,0,0,0,0,0,0,0,1,0,0,41,1681
3642.5,2905,3094.3,3153.2,3264.1,2205,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,32,1024
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2652,1989,1989,2082,0,0,0,1,1,0,0,0,0,0,1,0,0,0,55,3025
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,35,1225
0,0,0,0,0,0,0,0,0,495.16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,633,1,1,0,1,1,0,0,0,1,0,0,0,0,1,33,1089
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2683,2577,2577,2697,1,0,0,0,0,0,0,0,0,0,1,0,1,0,16,256
2044,1398.2,1962.9,138.04,0,0,0,0,0,723.92,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1899,1321,1311,899,1,1,0,1,1,0,0,0,0,0,1,1,0,0,30,900
0,0,0,56.724,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2259,2259,2364,3152,1,1,0,1,1,0,0,0,0,1,0,0,0,1,35,1225
0,0,625.8,860.79,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1516,1340,1565,2140,1,0,1,1,0,0,0,0,0,0,1,1,0,0,27,729
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,776,1223,1043,1177,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17,289
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,1,1,0,1,1,0,0,0,0,0,1,1,0,0,34,1156
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1971,2628,1971,1971,1,0,0,1,1,0,0,0,0,0,0,0,1,0,41,1681
0,0,23.246,0,0,0,0,494.65,2216.6,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1156,1605,1,0,1,1,0,0,0,0,0,0,1,1,0,0,30,900
0,0,0,0,266,808.32,1592.3,552.17,0,3178,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1551,1924,1443,1443,1,1,1,1,0,1,0,0,0,1,0,1,0,0,34,1156
0,702.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1899,1899,633,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,31,961
866.07,2322.7,2293,0,0,60.2,0,838.18,0,3262.4,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,824,1,1,0,1,1,0,0,0,1,0,0,1,0,0,31,961
0,0,0,348.6,2790.8,2531.6,1318.6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,948,1989,2652,1989,1,1,0,1,1,0,0,0,1,0,0,0,1,0,45,2025
0,0,0,0,5586.1,7809.2,1886.1,2642.8,6365.7,6197.5,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1961,1524,1856,2342,0,1,0,0,1,1,0,0,0,1,0,0,0,1,44,1936
0,0,0,0,0,0,0,791.76,2513.6,2495.3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1381,1380,1380,1380,1,1,1,1,0,0,0,0,0,1,0,0,0,1,28,784
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533,1533,1533,1605,1,0,0,1,1,0,0,0,0,0,0,0,1,0,38,1444
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2259,2364,3152,2364,1,1,0,1,1,0,0,0,0,1,0,1,0,0,31,961
0,267.85,0,0,490,52.47,714.16,1314.3,2759.1,2320.1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,37,1369
2022.4,782.16,0,0,0,0,0,0,6590.3,5621.9,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1683,2517,2710,1177,0,1,0,1,1,0,0,0,0,1,0,1,0,0,46,2116
2862.2,3870.7,3526.7,1943.1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,35,1225
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,1,1,1,1,0,0,0,0,0,1,0,1,0,0,34,1156
7170,4258.6,3533.4,3591.4,3551.8,7018.2,7600.6,8248,8539.2,6529.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,40,1600
0,0,0,0,0,0,0,0,0,131.12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1533,0,0,535,1,0,1,1,0,0,0,0,0,0,1,1,0,0,27,729
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,741,1,1,1,1,0,0,0,0,0,1,0,1,0,0,40,1600
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1533,1533,1533,1533,1,1,1,1,0,0,0,0,0,1,0,1,0,0,38,1444
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,16,256
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,921,921,913,897,1,0,1,1,0,0,0,0,0,0,0,0,1,0,52,2704
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2365,2259,2259,2364,1,0,0,1,1,0,0,0,0,0,0,1,0,0,31,961
0,5.315,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,30,900
359.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,25,625
0,0,0,0,0,0,127.63,836.75,701.71,1735.2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2652,1989,1989,2082,1,0,1,1,0,0,0,0,0,0,1,1,0,0,46,2116
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2466,1605,2140,1605,1,0,1,1,0,0,0,0,0,0,1,0,1,0,39,1521
0,0,0,0,1620.3,813.66,1543.7,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,37,1369
372.38,3379.8,94.342,0,0,0,0,113.45,3891.6,3021.1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1605,1605,1095,2033,0,1,0,0,1,1,0,0,0,0,1,1,0,0,23,529
0,0,0,0,0,0,0,0,1820.8,2450.3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,31,961
576.44,210,0,0,0,926.49,4290.9,3258.7,5720.8,6438,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,854,1326,1326,1398,1,1,1,1,0,0,0,0,1,0,0,0,1,0,36,1296
2869.3,1695.2,199.31,2293,3367.9,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1605,1090,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,26,676
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1533,1605,2140,1605,0,1,1,1,0,0,0,0,1,0,0,1,0,0,43,1849
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,2652,1989,1989,1,0,0,1,1,0,0,0,0,0,0,0,1,0,30,900
137.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,235,1,1,0,1,1,0,0,0,0,1,0,0,0,1,39,1521
0,0,0,0,21.272,607.25,1298.5,628.33,0,1642,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1899,633,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,30,900
4987.5,0,0,0,0,590.51,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1899,1899,663,1,1,0,1,1,0,0,0,0,1,0,1,0,0,31,961
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,172,1605,840,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,48,2304
0,0,0,0,0,0,0,1513.9,623.81,96.676,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1533,1533,1533,1605,1,1,1,1,0,0,0,0,0,1,0,1,0,0,30,900
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1899,1989,2652,1989,1,0,0,1,1,0,0,0,0,0,1,1,0,0,39,1521
0,0,0,0,0,0,1183.9,3309.2,2352.8,3684.4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2259,2148,2176,2836,1,0,0,1,1,0,0,0,0,0,1,1,0,0,26,676
0,829.26,3115,0,0,0,802.54,903.02,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,1,0,0,1,1,0,0,0,0,0,1,1,0,0,33,1089
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,25,625
3987.4,1187.4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1533,1533,1605,1070,0,1,1,1,0,0,0,0,0,0,1,1,0,0,37,1369
0,0,0,0,0,0,0,2199.2,355.24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,880,3596,2697,1,0,0,1,1,0,0,0,0,0,1,1,0,0,34,1156
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1903,1,1,0,1,1,0,0,0,0,1,0,0,0,1,36,1296
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,29,841
1371.3,0,1589.7,2054.1,2361.1,1853,0,0,0,524.16,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1104,1022,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,25,625
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1899,1899,1989,2652,0,0,0,0,0,0,0,0,0,0,1,1,0,0,17,289
0,0,92.984,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1989,2532,1989,1989,1,0,0,1,1,0,0,0,0,0,1,0,0,0,44,1936
0,895.76,2142,3301.3,2945,2352.5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1920,1989,1,0,0,1,1,0,0,0,0,0,0,1,0,0,27,729
0,0,0,0,0,0,0,0,3042,1597.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,560,1,1,1,1,0,0,0,0,0,1,0,1,0,0,30,900
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1367,1605,1605,1680,1,0,1,1,0,1,0,0,0,0,1,1,0,0,22,484
0,3737.9,3018.4,1457.8,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1804,1,1,0,1,1,1,0,1,0,0,0,0,0,0,35,1225
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,27,729
0,0,0,0,551.66,255.95,817.41,39.798,2121.8,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,939,2396,1,0,1,0,0,1,0,0,0,0,1,1,0,0,23,529
532.05,0,0,5026.6,6480.5,5376,4811.6,6115.3,4811.3,5294.3,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,676,1,0,1,1,0,0,0,0,0,0,1,1,0,0,23,529
0,0,568.15,1276.8,1208.2,2025.6,1747.1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,660,1717,917,1,1,1,1,0,1,0,0,0,1,0,1,0,0,24,576
4050.4,6120.6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,38,1444
0,0,0,0,0,1680.5,4560.1,4496.4,4220.9,4537,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1605,2140,1605,1438,1,0,1,1,0,1,0,0,0,0,1,0,1,0,27,729
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2577,2577,2577,2697,1,0,0,1,1,0,0,0,0,0,0,1,0,0,30,900
0,0,1251.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,840,150,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,33,1089
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2638,3578,1961,1605,1,1,1,1,0,0,0,0,0,1,0,0,1,0,48,2304
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,62,3844
1339.5,9017.4,6731.7,7828.7,8814.6,7314.5,7983.3,0,4647.1,9289.9,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1240,1,1,0,1,1,0,0,0,0,1,0,0,0,1,33,1089
0,0,0,0,1042.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1533,1605,2140,1551,1,0,1,1,0,0,0,0,0,0,1,0,0,1,28,784
0,0,352.09,0,0,0,433.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,32,1024
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1989,1989,2082,2082,1,0,0,0,0,0,0,0,0,0,1,1,0,0,17,289
100.91,2335.2,1290.5,620.08,680.14,2248.6,2315.7,834.42,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,37,1369
632.8,460.88,0,0,0,0,25.331,629.81,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2211,2577,2369,2160,1,1,0,1,1,0,0,0,0,1,0,0,0,1,34,1156
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,33,1089
